latitude,longitude,acq_date,frp,geometry,index_right,LABEL3,RGB_color,Year,elevation
51.5755,-3.7743,2021-04-14,8.3,POINT (277142.08111129934 187784.82891174575),15637.0,Industrial or commercial units,#cc4df2,2021,11.0
57.5092,-4.5942,2021-04-15,12.7,POINT (244683.44214214102 849525.5532259122),71641.0,Sparsely vegetated areas,#ccffcc,2021,254.0
57.507,-4.5762,2021-04-15,10.8,POINT (245752.20200991226 849239.6764521456),71641.0,Sparsely vegetated areas,#ccffcc,2021,271.0
57.1053,-4.0847,2021-04-15,7.7,POINT (273823.40870245366 803522.4053395237),68287.0,Moors and heathland,#a6ff80,2021,494.0
57.1032,-4.0682,2021-04-15,4.6,POINT (274815.58907748177 803258.2694008566),68287.0,Moors and heathland,#a6ff80,2021,358.0
56.5135,-3.6653,2021-04-15,6.1,POINT (297621.47750228934 736958.8813035062),67739.0,Moors and heathland,#a6ff80,2021,299.0
54.5404,-1.0536,2021-04-15,4.1,POINT (461328.6281421149 516537.8577307351),14358.0,Discontinuous urban fabric,#ff0000,2021,95.0
52.0624,-2.1509,2021-04-15,6.0,POINT (389751.59578261024 240457.802827488),30885.0,Pastures,#e6e64d,2021,20.0
54.3378,-1.5452,2021-04-15,3.6,POINT (429668.6197659383 493677.71535373724),34914.0,Pastures,#e6e64d,2021,28.0
52.8736,-1.7751,2021-04-15,18.6,POINT (415234.78546089586 330704.48090403195),33830.0,Pastures,#e6e64d,2021,67.0
52.7803,-1.6624,2021-04-15,7.4,POINT (422869.08420574595 320355.33138706454),21209.0,Sport and leisure facilities,#ffe6ff,2021,49.0
52.7591,-1.5917,2021-04-15,8.2,POINT (427651.3230885153 318021.7462290271),32780.0,Pastures,#e6e64d,2021,74.0
52.5713,-1.5916,2021-04-15,4.0,POINT (427776.39222376916 297131.2906493562),16101.0,Industrial or commercial units,#cc4df2,2021,146.0
52.6142,-2.1442,2021-04-15,3.3,POINT (390333.43756669236 301834.9350823391),16165.0,Industrial or commercial units,#cc4df2,2021,110.0
52.1444,-2.6599,2021-04-15,5.5,POINT (354939.2179050779 249773.2163065427),74320.0,Non-irrigated arable land,#ffffa8,2021,73.0
51.7825,-2.6195,2021-04-15,6.1,POINT (357360.8650491802 209496.91762682237),23939.0,Non-irrigated arable land,#ffffa8,2021,199.0
51.6369,-1.7911,2021-04-15,6.1,POINT (414553.93666290306 193142.1361871778),74320.0,Non-irrigated arable land,#ffffa8,2021,90.0
51.5501,-2.5738,2021-04-15,6.9,POINT (360310.2842685279 183623.93624568998),29168.0,Pastures,#e6e64d,2021,85.0
51.5413,-2.5775,2021-04-15,7.6,POINT (360046.00544035435 182647.25334341102),11096.0,Discontinuous urban fabric,#ff0000,2021,80.0
51.5675,-3.7586,2021-04-15,7.0,POINT (278208.57307213097 186868.89183718606),17485.0,Road and rail networks and associated land,#cc0000,2021,8.0
56.8154,-4.3417,2021-04-15,10.7,POINT (257153.6134981955 771767.3769662019),71284.0,Sparsely vegetated areas,#ccffcc,2021,841.0
54.938,-6.4315,2021-04-15,18.5,POINT (116272.40067379887 569362.9212509267),74502.0,Peat bogs,#4d4dff,2021,159.0
56.8134,-4.3585,2021-04-15,23.2,POINT (256120.64440201616 771580.0415875892),68217.0,Moors and heathland,#a6ff80,2021,581.0
57.5056,-4.5891,2021-04-15,11.8,POINT (244973.6085482629 849113.2837107463),71641.0,Sparsely vegetated areas,#ccffcc,2021,236.0
57.5149,-4.5931,2021-04-15,9.7,POINT (244773.5563627187 850157.3291796892),71641.0,Sparsely vegetated areas,#ccffcc,2021,313.0
53.5698,-0.6062,2021-04-15,32.1,POINT (492399.8625927479 409035.5797640898),16604.0,Industrial or commercial units,#cc4df2,2021,26.0
57.1793,-2.6111,2021-04-16,68.2,POINT (363153.85409586737 809996.1265219125),68198.0,Moors and heathland,#a6ff80,2021,462.0
57.1763,-2.6076,2021-04-16,109.0,POINT (363362.47194235807 809660.2767900625),68198.0,Moors and heathland,#a6ff80,2021,439.0
57.1729,-2.5832,2021-04-16,23.0,POINT (364834.47596333903 809268.9021060623),60655.0,Pastures,#e6e64d,2021,227.0
57.1671,-2.6061,2021-04-16,16.5,POINT (363444.0551834825 808635.3330707693),63938.0,Coniferous forest,#00a600,2021,348.0
57.1776,-2.6129,2021-04-16,84.2,POINT (363043.33167504315 809807.8611316731),68198.0,Moors and heathland,#a6ff80,2021,419.0
57.1723,-2.6368,2021-04-16,19.5,POINT (361592.8603299986 809231.1193393484),68192.0,Moors and heathland,#a6ff80,2021,441.0
55.5387,-3.7121,2021-04-17,7.0,POINT (292052.5411050031 628551.5852983299),52889.0,Moors and heathland,#a6ff80,2021,320.0
53.5647,-0.5923,2021-04-17,6.0,POINT (493331.53092509095 408486.33160378406),16604.0,Industrial or commercial units,#cc4df2,2021,21.0
52.5501,1.2619,2021-04-17,5.3,POINT (621248.5181219375 299694.0022494308),58367.0,Non-irrigated arable land,#ffffa8,2021,28.0
53.1905,0.2956,2021-04-17,3.2,POINT (553469.9345877883 368394.52596860804),58369.0,Non-irrigated arable land,#ffffa8,2021,2.0
52.7434,1.3434,2021-04-17,4.7,POINT (625774.4646047591 321439.77239098016),58367.0,Non-irrigated arable land,#ffffa8,2021,5.0
52.666,1.6947,2021-04-17,5.8,POINT (649920.6389321426 313994.75392055983),24595.0,Non-irrigated arable land,#ffffa8,2021,14.0
52.3365,0.7887,2021-04-17,5.3,POINT (590090.6084892633 274595.85891930445),58367.0,Non-irrigated arable land,#ffffa8,2021,41.0
52.1348,0.5301,2021-04-17,3.4,POINT (573258.7035105417 251518.46349249157),58367.0,Non-irrigated arable land,#ffffa8,2021,106.0
51.8582,0.5044,2021-04-17,3.0,POINT (572559.989779966 220699.39565771515),58367.0,Non-irrigated arable land,#ffffa8,2021,68.0
51.4972,-1.7999,2021-04-17,5.0,POINT (413987.3681923815 177603.3180460389),74320.0,Non-irrigated arable land,#ffffa8,2021,183.0
51.63,-3.1561,2021-04-17,3.8,POINT (320076.0161559502 192987.38781212707),50844.0,Moors and heathland,#a6ff80,2021,345.0
51.6666,-3.2841,2021-04-17,3.3,POINT (311288.25148923835 197205.74885573977),29820.0,Pastures,#e6e64d,2021,187.0
51.7389,-3.5944,2021-04-17,8.5,POINT (290004.70386096364 205669.2710342452),46265.0,Mixed forest,#4dff00,2021,173.0
51.6922,-3.9461,2021-04-17,6.3,POINT (265583.5481538251 201065.32759561145),32766.0,Pastures,#e6e64d,2021,84.0
51.694,-3.9937,2021-04-17,4.0,POINT (262299.2387712426 201354.29639317002),39240.0,Broad-leaved forest,#80ff00,2021,63.0
51.7533,-3.9162,2021-04-17,5.1,POINT (267828.5177427209 207805.35770040716),32766.0,Pastures,#e6e64d,2021,240.0
54.6708,-6.0074,2021-04-17,5.9,POINT (141718.0089783579 538014.2442715578),74465.0,Pastures,#e6e64d,2021,149.0
54.6681,-6.023,2021-04-17,6.2,POINT (140695.50995718563 537771.6167609199),74465.0,Pastures,#e6e64d,2021,213.0
55.5003,-3.6762,2021-04-17,14.7,POINT (294214.7626375692 624223.3826338624),52844.0,Moors and heathland,#a6ff80,2021,299.0
51.5634,-3.7586,2021-04-18,10.8,POINT (278197.60591660684 186412.94731186482),15637.0,Industrial or commercial units,#cc4df2,2021,17.0
53.5716,-0.6007,2021-04-19,7.3,POINT (492760.1361095395 409242.9651861303),16604.0,Industrial or commercial units,#cc4df2,2021,23.0
51.8315,-3.8678,2021-04-19,76.6,POINT (271391.98753340566 216415.1722595867),48145.0,Natural grasslands,#ccf24d,2021,368.0
51.5802,-3.7675,2021-04-19,8.2,POINT (277625.90816617536 188296.08272375359),11704.0,Discontinuous urban fabric,#ff0000,2021,10.0
51.8396,-1.2311,2021-04-19,5.2,POINT (453071.8022236437 215945.3527397958),74320.0,Non-irrigated arable land,#ffffa8,2021,63.0
51.3507,0.0478,2021-04-19,4.1,POINT (542701.4624973274 163281.48066712718),27977.0,Pastures,#e6e64d,2021,111.0
51.1913,-1.4546,2021-04-19,16.6,POINT (438210.4086410606 143705.36007124756),74320.0,Non-irrigated arable land,#ffffa8,2021,88.0
51.4174,-1.0033,2021-04-19,6.4,POINT (469406.5225845373 169180.385236229),28329.0,Pastures,#e6e64d,2021,40.0
52.0008,-0.9287,2021-04-19,7.2,POINT (473641.98020010476 234137.0243603306),23990.0,Non-irrigated arable land,#ffffa8,2021,81.0
51.9608,-1.3434,2021-04-19,4.7,POINT (445213.2141370751 229349.86521081283),30077.0,Pastures,#e6e64d,2021,118.0
52.1268,-0.8386,2021-04-19,6.3,POINT (479603.1630861734 248245.92380574724),74320.0,Non-irrigated arable land,#ffffa8,2021,123.0
52.4441,-0.7901,2021-04-19,8.0,POINT (482333.72607938503 283591.94817340886),58367.0,Non-irrigated arable land,#ffffa8,2021,122.0
52.1877,-1.7832,2021-04-19,5.2,POINT (414918.4425996219 254406.0508909017),74320.0,Non-irrigated arable land,#ffffa8,2021,54.0
52.4418,-0.8048,2021-04-19,11.9,POINT (481338.83686289936 283319.5001718132),12421.0,Discontinuous urban fabric,#ff0000,2021,118.0
52.6779,-1.319,2021-04-19,3.2,POINT (446139.72951396025 309128.45259910857),74320.0,Non-irrigated arable land,#ffffa8,2021,145.0
53.2291,-1.0913,2021-04-19,24.3,POINT (460758.3056241572 370613.92175153975),16378.0,Industrial or commercial units,#cc4df2,2021,47.0
53.2267,-1.1062,2021-04-19,5.8,POINT (459767.00299829774 370334.40264922654),58368.0,Non-irrigated arable land,#ffffa8,2021,45.0
53.5661,-0.61,2021-04-19,5.5,POINT (492156.26174956013 408619.0507668687),16604.0,Industrial or commercial units,#cc4df2,2021,19.0
54.805,-3.015,2021-04-19,4.2,POINT (334854.6185556488 546042.3848951919),26564.0,Non-irrigated arable land,#ffffa8,2021,110.0
54.8663,-2.9948,2021-04-19,18.3,POINT (336249.8665684203 552844.8430112229),26647.0,Non-irrigated arable land,#ffffa8,2021,59.0
52.4318,1.5866,2021-04-21,5.8,POINT (643909.3980082612 287586.8241468267),30984.0,Pastures,#e6e64d,2021,22.0
57.5852,-4.0373,2021-04-21,8.5,POINT (278293.8902902573 856846.3243238488),64557.0,Coniferous forest,#00a600,2021,8.0
51.5685,-3.7671,2021-04-22,16.6,POINT (277622.170578286 186994.30221999082),15637.0,Industrial or commercial units,#cc4df2,2021,9.0
56.6968,-3.5651,2021-04-22,3.5,POINT (304252.29392584995 757214.272917684),67970.0,Moors and heathland,#a6ff80,2021,402.0
54.8759,-2.9858,2021-04-22,6.6,POINT (336842.5214805355 553904.9094344463),36018.0,Pastures,#e6e64d,2021,53.0
56.9927,-5.7474,2021-04-22,2.9,POINT (172466.96801479842 795305.1025360442),72617.0,Peat bogs,#4d4dff,2021,226.0
53.4185,-0.439,2021-04-22,6.4,POINT (503840.28966174694 392434.33076702745),58369.0,Non-irrigated arable land,#ffffa8,2021,7.0
53.2417,-3.0375,2021-04-22,5.5,POINT (330858.8008931869 372133.0601650381),25707.0,Non-irrigated arable land,#ffffa8,2021,8.0
52.5961,0.2124,2021-04-22,15.9,POINT (549948.593634808 302109.92085920746),12564.0,Discontinuous urban fabric,#ff0000,2021,7.0
52.5925,0.2306,2021-04-22,14.6,POINT (551193.5505264322 301747.52288093924),58367.0,Non-irrigated arable land,#ffffa8,2021,1.0
51.5683,-3.7594,2021-04-22,8.9,POINT (278155.27022018953 186959.1906188365),17485.0,Road and rail networks and associated land,#cc0000,2021,8.0
53.5634,-0.5994,2021-04-22,5.7,POINT (492864.15914976195 408332.4408132896),16604.0,Industrial or commercial units,#cc4df2,2021,22.0
56.9828,-5.7402,2021-04-22,9.0,POINT (172843.70726862995 794180.0181236665),72617.0,Peat bogs,#4d4dff,2021,282.0
56.9808,-5.758,2021-04-22,6.3,POINT (171750.5538872298 794016.971140475),72617.0,Peat bogs,#4d4dff,2021,266.0
53.5639,-0.5972,2021-04-23,10.2,POINT (493008.76875257795 408390.931509293),16604.0,Industrial or commercial units,#cc4df2,2021,21.0
51.5692,-3.7494,2021-04-23,17.3,POINT (278850.7012713813 187042.6452536382),11704.0,Discontinuous urban fabric,#ff0000,2021,16.0
51.2829,1.2158,2021-04-23,6.7,POINT (624353.9861280655 158662.9397227786),7957.0,Fruit trees and berry plantations,#f2a64d,2021,14.0
52.6684,0.6617,2021-04-23,9.9,POINT (580078.5556817123 311178.7408123725),58367.0,Non-irrigated arable land,#ffffa8,2021,81.0
52.6738,0.6536,2021-04-23,11.4,POINT (579508.8163603835 311759.0508556961),58367.0,Non-irrigated arable land,#ffffa8,2021,73.0
53.5662,-0.5953,2021-04-23,8.4,POINT (493129.5567335103 408649.277264442),16604.0,Industrial or commercial units,#cc4df2,2021,23.0
51.7558,-3.906,2021-04-24,8.5,POINT (268539.7925565358 208064.9244202802),32766.0,Pastures,#e6e64d,2021,274.0
51.7667,-3.9174,2021-04-24,5.9,POINT (267784.88122109673 209297.7091688685),30400.0,Pastures,#e6e64d,2021,232.0
54.1768,-5.9094,2021-04-24,14.3,POINT (144980.18006137165 482730.8842566984),52079.0,Moors and heathland,#a6ff80,2021,479.0
51.6604,-2.8276,2021-04-24,20.2,POINT (342851.36326249473 196059.6727901902),42834.0,Coniferous forest,#00a600,2021,244.0
51.6584,-2.8135,2021-04-24,5.1,POINT (343824.1710914128 195826.27918543248),30455.0,Pastures,#e6e64d,2021,146.0
51.6516,-2.8309,2021-04-24,11.3,POINT (342611.96902433265 195083.55633950589),42834.0,Coniferous forest,#00a600,2021,262.0
51.7577,-3.9205,2021-04-24,14.3,POINT (267544.61813880486 208302.4760258427),48114.0,Natural grasslands,#ccf24d,2021,244.0
51.5646,-3.7649,2021-04-24,7.7,POINT (277764.16792297957 186556.9161564242),15637.0,Industrial or commercial units,#cc4df2,2021,8.0
51.5022,-1.798,2021-04-24,4.9,POINT (414117.7318896536 178159.76194532576),15442.0,Industrial or commercial units,#cc4df2,2021,188.0
53.5618,-0.6009,2021-04-24,9.0,POINT (492768.3113803291 408152.4946951949),58369.0,Non-irrigated arable land,#ffffa8,2021,16.0
54.1728,-5.9075,2021-04-24,13.4,POINT (145079.47625562793 482279.27666241536),52079.0,Moors and heathland,#a6ff80,2021,347.0
51.6053,-3.1098,2021-04-24,39.6,POINT (323238.90128221473 190190.70134121348),29435.0,Pastures,#e6e64d,2021,169.0
51.6034,-3.1355,2021-04-24,25.8,POINT (321455.8501201525 190006.7367138667),29469.0,Pastures,#e6e64d,2021,211.0
51.5644,-3.766,2021-04-25,8.9,POINT (277687.3906326315 186536.5159643211),15637.0,Industrial or commercial units,#cc4df2,2021,5.0
51.6082,-3.1182,2021-04-25,33.9,POINT (322662.121957065 190522.08897355496),50837.0,Moors and heathland,#a6ff80,2021,223.0
51.5962,-3.125,2021-04-25,40.1,POINT (322170.69662996405 189194.75229444908),37193.0,"Land principally occupied by agriculture, with significant areas of natural vegetation",#e6cc4d,2021,157.0
51.6008,-3.1433,2021-04-25,27.7,POINT (320911.14166972454 189726.00365179311),29469.0,Pastures,#e6e64d,2021,157.0
51.587,-3.1347,2021-04-25,45.3,POINT (321482.93770088017 188181.97552951652),38892.0,Broad-leaved forest,#80ff00,2021,122.0
51.5984,-3.1081,2021-04-25,21.9,POINT (323344.9939780375 189421.53958524275),29435.0,Pastures,#e6e64d,2021,245.0
53.583,-1.9615,2021-04-25,10.2,POINT (402646.361487963 409601.808227499),56271.0,Peat bogs,#4d4dff,2021,369.0
53.5859,-2.2638,2021-04-26,32.8,POINT (382633.8500865636 409956.18854159553),34113.0,Pastures,#e6e64d,2021,105.0
53.3983,-1.3829,2021-04-26,9.6,POINT (441130.0697077316 389229.7113797648),16488.0,Industrial or commercial units,#cc4df2,2021,51.0
53.5669,-0.6029,2021-04-26,6.4,POINT (492624.7168574137 408717.2485366161),16604.0,Industrial or commercial units,#cc4df2,2021,21.0
51.6012,-3.1197,2021-04-26,5.4,POINT (322546.3231122978 189745.18315980223),42826.0,Coniferous forest,#00a600,2021,274.0
51.6031,-3.1361,2021-04-26,6.8,POINT (321413.77875284327 189974.01844034682),29469.0,Pastures,#e6e64d,2021,211.0
51.1914,-1.4491,2021-04-26,11.5,POINT (438594.6764916755 143719.34505834122),74320.0,Non-irrigated arable land,#ffffa8,2021,111.0
51.5912,-3.1365,2021-04-26,7.1,POINT (321365.4972460662 188651.00882706873),29412.0,Pastures,#e6e64d,2021,59.0
51.6003,-3.1401,2021-04-26,9.8,POINT (321131.9011283219 189666.93465174327),29469.0,Pastures,#e6e64d,2021,161.0
51.5655,-3.7701,2021-04-26,5.9,POINT (277406.183602645 186665.7143208412),15637.0,Industrial or commercial units,#cc4df2,2021,10.0
51.6917,-3.3803,2021-04-26,5.5,POINT (304688.11782603216 200118.57002110785),29882.0,Pastures,#e6e64d,2021,218.0
52.6833,-2.4844,2021-04-26,3.5,POINT (367350.60873800266 309621.9216725677),12994.0,Discontinuous urban fabric,#ff0000,2021,143.0
53.3916,-1.3872,2021-04-26,4.3,POINT (440850.55127133534 388481.8695107939),21555.0,Sport and leisure facilities,#ffe6ff,2021,74.0
53.2335,-3.0242,2021-04-26,6.9,POINT (331733.2938715357 371208.0571451525),16474.0,Industrial or commercial units,#cc4df2,2021,9.0
51.6752,-3.3841,2021-04-27,10.1,POINT (304390.67420079384 198288.5356029764),48047.0,Natural grasslands,#ccf24d,2021,257.0
53.5668,-0.6031,2021-04-28,6.8,POINT (492611.69022697886 408705.86411606823),16604.0,Industrial or commercial units,#cc4df2,2021,21.0
52.2037,-3.0948,2021-04-30,65.3,POINT (325278.837421054 256728.7649253789),33830.0,Pastures,#e6e64d,2021,345.0
53.5655,-0.5985,2021-04-30,13.5,POINT (492919.1683924009 408567.22978332837),16604.0,Industrial or commercial units,#cc4df2,2021,24.0
53.567,-0.5943,2021-05-01,14.9,POINT (493194.02527268254 408739.5806975833),16604.0,Industrial or commercial units,#cc4df2,2021,22.0
51.3458,-2.0431,2021-05-01,11.8,POINT (397094.7035136849 160747.31298444644),28548.0,Pastures,#e6e64d,2021,68.0
51.504,-2.6679,2021-05-01,6.3,POINT (353738.7932847869 178552.30050286854),17465.0,Road and rail networks and associated land,#cc0000,2021,14.0
54.6167,-1.1853,2021-05-05,17.1,POINT (452709.67314217536 524921.185927954),16935.0,Industrial or commercial units,#cc4df2,2021,4.0
